trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,U,1.5,False,0,"[{'top_tokens': ['U', 'Ġto'], 'top_probs': [0.22265625, 0.09912109375]}]"
1,U,0.98828125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.61328125, 0.373046875]}]"
2,U,0.63671875,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.52734375, 0.466796875]}]"
3,U,0.31640625,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.267578125]}]"
4,P,1.4140625,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75, 0.2431640625]}]"
5,U,0.8984375,True,5,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
6,U,0.6953125,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
7,U,0.5234375,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
8,P,1.0546875,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
9,U,0.6328125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
10,P,0.6953125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
11,P,0.6953125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
12,U,0.7578125,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
13,P,0.6953125,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
14,P,0.6953125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
15,P,0.6953125,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
16,U,0.6953125,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
17,U,0.6953125,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
18,U,0.6328125,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
19,U,0.6953125,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
20,U,0.6328125,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
21,U,0.5234375,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
22,U,0.4296875,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
23,P,0.97265625,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
24,U,0.578125,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
25,U,0.578125,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
26,P,0.97265625,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
27,U,0.578125,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
28,U,0.578125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
29,U,0.5234375,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
30,U,0.474609375,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
31,U,0.474609375,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
32,U,0.4296875,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
33,U,0.4296875,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
34,U,0.474609375,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
35,U,0.4296875,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
36,U,0.349609375,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
37,U,0.314453125,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
38,P,1.6015625,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
39,U,0.474609375,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
40,U,0.38671875,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
41,P,1.2265625,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
42,U,0.474609375,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
43,P,1.2265625,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
44,P,0.97265625,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
