trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,3.0,False,0,"[{'top_tokens': ['U', 'Ġto'], 'top_probs': [0.22265625, 0.09912109375]}]"
1,P,1.328125,True,1,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.71875, 0.265625]}]"
2,U,0.48046875,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6171875, 0.375]}]"
3,U,0.25390625,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
4,U,0.8984375,True,4,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
5,U,0.6328125,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
6,P,0.7578125,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
7,U,0.7578125,True,7,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
8,U,0.7578125,True,8,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
9,P,0.6328125,True,9,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
10,U,0.6953125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
11,U,0.6953125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
12,U,0.7578125,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
13,U,0.6953125,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
14,U,0.578125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
15,U,0.5234375,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
16,U,0.474609375,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
17,U,0.4296875,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
18,U,0.349609375,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
19,U,0.314453125,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
20,U,0.251953125,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
21,P,1.6015625,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
22,U,0.5234375,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
23,U,0.4296875,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
24,P,1.0546875,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
25,U,0.474609375,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
26,U,0.4296875,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
27,P,1.0546875,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
28,U,0.4296875,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
29,U,0.4296875,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
30,U,0.474609375,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
31,P,1.0546875,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
32,U,0.349609375,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
33,U,0.349609375,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
34,U,0.474609375,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
35,U,0.474609375,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
36,U,0.38671875,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
37,P,1.3125,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
38,U,0.349609375,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
39,U,0.314453125,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
40,U,0.4296875,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
41,U,0.38671875,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
42,U,0.349609375,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
43,U,0.38671875,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
