trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,U,1.5,False,0,"[{'top_tokens': ['U', 'Ġto'], 'top_probs': [0.22265625, 0.09912109375]}]"
1,U,0.98828125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.61328125, 0.373046875]}]"
2,P,0.76171875,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.52734375, 0.466796875]}]"
3,U,0.578125,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
4,U,0.9765625,True,4,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
5,U,0.7578125,True,5,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
6,U,0.6953125,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
7,U,0.474609375,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.376953125]}]"
8,U,0.4296875,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
9,U,0.349609375,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
10,P,1.0546875,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
11,P,0.7578125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
12,P,0.5234375,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
13,U,0.97265625,True,13,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
14,P,0.8984375,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
15,P,0.6328125,True,15,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
16,P,0.7578125,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
17,U,0.7578125,True,17,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
18,U,0.6328125,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
19,U,0.5234375,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
20,U,0.38671875,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
21,U,0.4296875,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
22,U,0.38671875,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
23,U,0.314453125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
24,U,0.28125,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
25,U,0.349609375,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
26,U,0.28125,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
27,U,0.2255859375,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
28,P,1.703125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
29,U,0.578125,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
30,U,0.474609375,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
31,U,0.314453125,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
32,U,0.251953125,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
33,U,0.201171875,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
34,U,0.16015625,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
35,U,0.142578125,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
36,U,0.142578125,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
37,U,0.1796875,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8359375, 0.1640625]}]"
38,U,0.142578125,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
39,P,1.9140625,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
40,U,0.474609375,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
41,U,0.28125,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
42,U,0.1796875,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8359375, 0.1640625]}]"
43,U,0.142578125,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
44,U,0.11279296875,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.89453125, 0.10693359375]}]"
