trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,U,1.5859375,False,0,"[{'top_tokens': ['U', 'ĠU'], 'top_probs': [0.205078125, 0.05908203125]}]"
1,U,0.76953125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5234375, 0.462890625]}]"
2,U,0.6953125,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
3,U,0.31640625,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
4,P,0.76171875,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.52734375, 0.466796875]}]"
5,P,0.28125,True,5,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
6,P,0.349609375,True,6,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
7,P,0.1806640625,True,7,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
8,P,0.474609375,True,8,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
9,U,0.9765625,True,9,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
10,U,0.349609375,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
11,P,1.5,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
12,P,0.4296875,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
13,P,0.474609375,True,13,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
14,U,0.9765625,True,14,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
15,U,0.4296875,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
16,U,0.5234375,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
17,U,0.5234375,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
18,U,0.578125,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
19,U,0.474609375,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
20,U,0.349609375,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
21,U,0.251953125,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
22,U,0.251953125,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
23,U,0.251953125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
24,U,0.2021484375,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
25,U,0.16015625,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
26,U,0.126953125,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
27,U,0.126953125,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
28,U,0.11279296875,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.89453125, 0.10693359375]}]"
29,U,0.1005859375,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
30,U,0.1005859375,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
31,U,0.1005859375,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
32,U,0.08935546875,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9140625, 0.08447265625]}]"
33,U,0.0791015625,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
34,U,0.0703125,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.93359375, 0.06787109375]}]"
35,U,0.0703125,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.93359375, 0.06787109375]}]"
36,U,0.062255859375,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
37,U,0.062255859375,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
38,U,0.062255859375,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
39,U,0.05517578125,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9453125, 0.052978515625]}]"
40,U,0.05517578125,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9453125, 0.052978515625]}]"
41,U,0.048828125,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
42,U,0.048828125,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
43,U,0.048828125,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
44,P,3.046875,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
45,P,0.126953125,True,45,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
46,U,1.703125,True,46,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
47,P,1.0546875,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
48,U,1.0546875,True,48,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
49,U,0.6953125,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
50,U,0.4296875,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
51,U,0.314453125,True,51,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
52,U,0.251953125,True,52,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
53,U,0.578125,True,53,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
54,U,0.4296875,True,54,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
55,P,1.2265625,True,55,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
56,U,1.40625,True,56,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
57,P,0.6953125,True,57,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
58,P,0.4296875,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
59,U,1.5,True,59,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
60,U,0.6953125,True,60,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
61,P,0.7578125,True,61,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
62,P,0.474609375,True,62,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
63,P,0.38671875,True,63,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
64,P,0.28125,True,64,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
65,P,0.2021484375,True,65,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
66,U,2.125,True,66,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
67,P,0.5234375,True,67,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
68,P,0.28125,True,68,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
69,P,0.201171875,True,69,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
70,P,0.16015625,True,70,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
71,P,0.142578125,True,71,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
72,P,0.11279296875,True,72,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
73,P,0.1005859375,True,73,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
74,P,0.0888671875,True,74,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9140625, 0.08447265625]}]"
75,P,0.06982421875,True,75,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
76,P,0.06201171875,True,76,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
77,P,0.06201171875,True,77,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
78,P,0.048583984375,True,78,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.953125, 0.047607421875]}]"
79,P,0.048583984375,True,79,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.953125, 0.047607421875]}]"
80,P,0.04296875,True,80,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.95703125, 0.0419921875]}]"
81,P,0.04296875,True,81,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.95703125, 0.0419921875]}]"
82,P,0.04296875,True,82,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.95703125, 0.0419921875]}]"
83,P,0.04296875,True,83,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.95703125, 0.0419921875]}]"
84,P,0.0380859375,True,84,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9609375, 0.03759765625]}]"
85,P,0.0380859375,True,85,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9609375, 0.03759765625]}]"
86,P,0.0380859375,True,86,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9609375, 0.03759765625]}]"
87,U,3.28125,True,87,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9609375, 0.03759765625]}]"
88,P,0.6953125,True,88,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
89,U,1.2265625,True,89,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
90,P,0.7578125,True,90,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
91,U,1.0546875,True,91,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
92,P,0.6328125,True,92,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
93,P,0.5234375,True,93,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
94,P,0.38671875,True,94,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
95,P,0.28125,True,95,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
96,P,0.201171875,True,96,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
97,P,0.1796875,True,97,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
98,P,0.126953125,True,98,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
