trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,3.578125,False,0,"[{'top_tokens': ['U', 'ĠU'], 'top_probs': [0.205078125, 0.05908203125]}]"
1,P,0.486328125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.61328125, 0.373046875]}]"
2,P,0.52734375,True,2,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.58984375, 0.40625]}]"
3,U,1.5078125,True,3,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.7734375, 0.2216796875]}]"
4,P,0.828125,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
5,P,0.5234375,True,5,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
6,U,0.9765625,True,6,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
7,U,0.6953125,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
8,P,0.828125,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
9,U,0.6328125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
10,U,0.6953125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
11,P,0.6953125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
12,U,0.7578125,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
13,P,0.6953125,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
14,U,0.6328125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
15,P,0.6953125,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
16,U,0.6328125,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
17,U,0.7578125,True,17,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
18,U,0.828125,True,18,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
19,U,0.7578125,True,19,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
20,U,0.6328125,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
21,U,0.578125,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
22,U,0.474609375,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
23,U,0.38671875,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
24,U,0.349609375,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
25,U,0.314453125,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
26,U,0.314453125,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
27,U,0.251953125,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
28,U,0.251953125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
29,U,0.2255859375,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
30,U,0.1796875,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8359375, 0.1640625]}]"
31,U,0.16015625,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
32,U,0.16015625,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
33,U,0.142578125,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
34,U,0.142578125,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
35,U,0.11279296875,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.89453125, 0.10693359375]}]"
36,U,0.126953125,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
37,U,0.1005859375,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
38,U,0.11279296875,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.89453125, 0.10693359375]}]"
39,U,0.1005859375,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
40,U,0.1005859375,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
41,U,0.0791015625,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
42,U,0.0791015625,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
43,U,0.0791015625,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
44,P,2.578125,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
45,U,0.8984375,True,45,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
46,U,0.474609375,True,46,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
47,U,0.349609375,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
48,U,0.251953125,True,48,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
49,P,1.6015625,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
50,P,1.0546875,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
51,P,0.6953125,True,51,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
52,U,1.0546875,True,52,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
53,U,0.7578125,True,53,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
54,P,0.828125,True,54,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
55,U,0.828125,True,55,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
56,P,0.6953125,True,56,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
57,P,0.6328125,True,57,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
58,P,0.474609375,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
59,P,0.4296875,True,59,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
60,P,0.349609375,True,60,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
61,P,0.251953125,True,61,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
62,P,0.2255859375,True,62,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
63,P,0.1796875,True,63,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
64,P,0.16015625,True,64,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
65,P,0.126953125,True,65,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
66,P,0.11279296875,True,66,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
67,P,0.0888671875,True,67,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9140625, 0.08447265625]}]"
68,P,0.0888671875,True,68,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9140625, 0.08447265625]}]"
69,P,0.0791015625,True,69,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
70,U,2.6875,True,70,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
71,P,0.4296875,True,71,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
72,P,0.28125,True,72,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
73,P,0.201171875,True,73,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
74,P,0.1796875,True,74,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
75,P,0.16015625,True,75,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
76,P,0.126953125,True,76,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
77,P,0.11279296875,True,77,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
78,P,0.11279296875,True,78,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
79,P,0.10009765625,True,79,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
80,P,0.0888671875,True,80,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9140625, 0.08447265625]}]"
81,P,0.10009765625,True,81,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
82,P,0.0791015625,True,82,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
83,P,0.06982421875,True,83,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
84,P,0.0791015625,True,84,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
85,P,0.06982421875,True,85,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
86,P,0.06982421875,True,86,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
