trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,3.578125,False,0,"[{'top_tokens': ['U', 'ĠU'], 'top_probs': [0.205078125, 0.05908203125]}]"
1,P,0.486328125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.61328125, 0.373046875]}]"
2,P,0.52734375,True,2,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.58984375, 0.40625]}]"
3,U,1.5078125,True,3,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.7734375, 0.2216796875]}]"
4,U,0.578125,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
5,P,0.9765625,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.376953125]}]"
6,U,0.7578125,True,6,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
7,U,0.6328125,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
8,U,0.578125,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
9,U,0.578125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
10,P,0.6953125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
11,P,0.5234375,True,11,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
12,P,0.38671875,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
13,U,0.8984375,True,13,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
14,U,0.6328125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
15,U,0.6328125,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
16,U,0.578125,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
17,U,0.5234375,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
18,P,0.8984375,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
19,P,0.6328125,True,19,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
20,U,0.828125,True,20,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
21,P,0.97265625,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
22,U,0.6953125,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
23,U,0.578125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
24,U,0.5234375,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
25,U,0.474609375,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
26,U,0.474609375,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
27,P,0.97265625,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
28,U,0.6953125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
29,U,0.474609375,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
30,U,0.4296875,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
31,U,0.4296875,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
32,U,0.4296875,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
33,U,0.474609375,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
34,U,0.38671875,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
35,U,0.349609375,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
36,U,0.349609375,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
37,U,0.314453125,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
38,U,0.314453125,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
39,U,0.314453125,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
40,U,0.251953125,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
41,U,0.2255859375,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
42,U,0.2255859375,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
43,U,0.201171875,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
44,P,1.703125,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
45,U,1.0546875,True,45,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
46,P,1.0546875,True,46,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
47,U,0.6328125,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
48,P,1.0546875,True,48,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
49,U,0.578125,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
50,U,0.5234375,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
51,P,1.2265625,True,51,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
52,U,0.6953125,True,52,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
53,U,0.6328125,True,53,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
54,P,0.8984375,True,54,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
55,P,0.6328125,True,55,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
56,U,0.8984375,True,56,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
57,P,0.6953125,True,57,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
58,P,0.5234375,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
59,P,0.5234375,True,59,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
60,P,0.474609375,True,60,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
61,P,0.4296875,True,61,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
62,P,0.349609375,True,62,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
63,P,0.3125,True,63,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
64,P,0.28125,True,64,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
65,P,0.2255859375,True,65,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
66,P,0.201171875,True,66,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
67,P,0.16015625,True,67,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
68,P,0.16015625,True,68,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
69,P,0.142578125,True,69,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
70,U,2.015625,True,70,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
71,P,0.474609375,True,71,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
72,P,0.3125,True,72,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
73,P,0.2255859375,True,73,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
74,P,0.201171875,True,74,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
75,P,0.1796875,True,75,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
76,P,0.16015625,True,76,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
77,P,0.126953125,True,77,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
78,P,0.126953125,True,78,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
79,P,0.11279296875,True,79,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
80,P,0.10009765625,True,80,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
81,P,0.10009765625,True,81,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
82,P,0.0888671875,True,82,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9140625, 0.08447265625]}]"
83,P,0.0791015625,True,83,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
84,P,0.0791015625,True,84,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
85,P,0.0791015625,True,85,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
86,P,0.0791015625,True,86,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
87,P,0.06982421875,True,87,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
