trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,U,1.5859375,False,0,"[{'top_tokens': ['U', 'ĠU'], 'top_probs': [0.205078125, 0.05908203125]}]"
1,U,0.76953125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5234375, 0.462890625]}]"
2,U,0.6953125,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
3,U,0.31640625,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
4,P,0.76171875,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.52734375, 0.466796875]}]"
5,U,1.40625,True,5,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
6,U,0.7578125,True,6,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
7,U,0.578125,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
8,P,0.8984375,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
9,U,0.6328125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
10,P,0.474609375,True,10,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
11,P,0.6953125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
12,U,1.0546875,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
13,P,0.578125,True,13,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
14,P,0.6953125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
15,P,0.578125,True,15,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
16,U,0.6328125,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
17,U,0.7578125,True,17,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
18,U,0.6953125,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
19,U,0.7578125,True,19,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
20,U,0.7578125,True,20,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
21,U,0.6328125,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
22,U,0.5234375,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
23,P,0.97265625,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
24,U,0.6328125,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
25,U,0.5234375,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
26,P,0.8984375,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
27,U,0.578125,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
28,U,0.578125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
29,U,0.578125,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
30,U,0.578125,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
31,U,0.5234375,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
32,U,0.474609375,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
33,U,0.4296875,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
34,U,0.4296875,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
35,U,0.38671875,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
36,U,0.349609375,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
37,U,0.349609375,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
38,P,1.40625,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
39,U,0.474609375,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
40,U,0.4296875,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
41,P,1.140625,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
42,U,0.474609375,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
43,P,1.140625,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
44,P,0.8984375,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
45,U,0.6953125,True,45,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
46,U,0.6328125,True,46,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
47,U,0.474609375,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
48,P,1.0546875,True,48,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
49,U,0.5234375,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
50,P,1.0546875,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
51,P,0.828125,True,51,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
52,U,0.6953125,True,52,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
53,P,0.6953125,True,53,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
54,P,0.6328125,True,54,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
55,P,0.578125,True,55,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
56,P,0.474609375,True,56,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
57,P,0.38671875,True,57,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
58,P,0.314453125,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
59,P,0.28125,True,59,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
60,P,0.251953125,True,60,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
61,P,0.201171875,True,61,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
62,U,1.9140625,True,62,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
63,P,0.474609375,True,63,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
64,U,1.2265625,True,64,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
65,P,0.4296875,True,65,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
66,P,0.38671875,True,66,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
67,U,1.3125,True,67,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
68,P,0.4296875,True,68,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
69,U,1.140625,True,69,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
70,U,0.97265625,True,70,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
71,P,0.474609375,True,71,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
72,P,0.5234375,True,72,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
73,P,0.4296875,True,73,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
74,P,0.38671875,True,74,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
75,P,0.349609375,True,75,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
76,P,0.3125,True,76,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
77,P,0.28125,True,77,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
78,U,1.5,True,78,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
79,P,0.349609375,True,79,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
80,P,0.349609375,True,80,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
81,P,0.3125,True,81,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
82,P,0.28125,True,82,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
83,P,0.251953125,True,83,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
84,P,0.251953125,True,84,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
85,P,0.2255859375,True,85,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
86,P,0.2255859375,True,86,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
87,P,0.201171875,True,87,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
88,P,0.1796875,True,88,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
89,P,0.28125,True,89,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
90,P,0.201171875,True,90,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
91,P,0.1796875,True,91,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
92,P,0.16015625,True,92,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
93,P,0.142578125,True,93,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
94,P,0.142578125,True,94,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
95,P,0.126953125,True,95,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
96,P,0.11279296875,True,96,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
97,U,2.234375,True,97,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
98,P,0.2255859375,True,98,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
99,P,0.2255859375,True,99,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
